i_id,商品名称,缺失字段,缺失原因,建议补充问题,优先级
YH12K32,赠品-绘画衣,color,API数据中该字段为空,请补充商品颜色信息,L
YH12K32B01S11,赠品-绘画衣,category,API数据中该字段为空,请确认商品类目,M
YH12K32B01S11,赠品-绘画衣,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH12K32B01S11,赠品-绘画衣,price,API数据中该字段为空,请补充成本价或售价,M
YH12K32B01S11,赠品-绘画衣,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH12K32B01S11,赠品-绘画衣,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH12K32B01S11,赠品-绘画衣,material,API数据中该字段为空,请补充商品材质信息,L
YH12K32B01S11,赠品-绘画衣,weight,API数据中该字段为空,请补充商品重量,L
YH12K32B01S11,赠品-绘画衣,color,API数据中该字段为空,请补充商品颜色信息,L
YH12K33,赠品-故事机（随机）,price,API数据中该字段为空,请补充成本价或售价,M
YH12K33,赠品-故事机（随机）,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH12K33,赠品-故事机（随机）,material,API数据中该字段为空,请补充商品材质信息,L
YH12K33,赠品-故事机（随机）,weight,API数据中该字段为空,请补充商品重量,L
YH12K33,赠品-故事机（随机）,color,API数据中该字段为空,请补充商品颜色信息,L
YH12K33B01S11,赠品-故事机（随机）,category,API数据中该字段为空,请确认商品类目,M
YH12K33B01S11,赠品-故事机（随机）,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH12K33B01S11,赠品-故事机（随机）,price,API数据中该字段为空,请补充成本价或售价,M
YH12K33B01S11,赠品-故事机（随机）,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH12K33B01S11,赠品-故事机（随机）,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH12K33B01S11,赠品-故事机（随机）,material,API数据中该字段为空,请补充商品材质信息,L
YH12K33B01S11,赠品-故事机（随机）,weight,API数据中该字段为空,请补充商品重量,L
YH12K33B01S11,赠品-故事机（随机）,color,API数据中该字段为空,请补充商品颜色信息,L
YH12K34,赠品-粘钩（5个一组）,price,API数据中该字段为空,请补充成本价或售价,M
YH12K34,赠品-粘钩（5个一组）,material,API数据中该字段为空,请补充商品材质信息,L
YH12K34,赠品-粘钩（5个一组）,weight,API数据中该字段为空,请补充商品重量,L
YH12K36,四号小玩具,price,API数据中该字段为空,请补充成本价或售价,M
YH12K36,四号小玩具,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH12K36,四号小玩具,material,API数据中该字段为空,请补充商品材质信息,L
YH12K36,四号小玩具,weight,API数据中该字段为空,请补充商品重量,L
YH12K36,四号小玩具,color,API数据中该字段为空,请补充商品颜色信息,L
YH12K37,五号小玩具,price,API数据中该字段为空,请补充成本价或售价,M
YH12K37,五号小玩具,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH12K37,五号小玩具,material,API数据中该字段为空,请补充商品材质信息,L
YH12K37,五号小玩具,weight,API数据中该字段为空,请补充商品重量,L
YH12K37,五号小玩具,color,API数据中该字段为空,请补充商品颜色信息,L
YH12K38,八号早教机,price,API数据中该字段为空,请补充成本价或售价,M
YH12K38,八号早教机,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH12K38,八号早教机,material,API数据中该字段为空,请补充商品材质信息,L
YH12K38,八号早教机,weight,API数据中该字段为空,请补充商品重量,L
YH12K38,八号早教机,color,API数据中该字段为空,请补充商品颜色信息,L
YH12K39,六号小玩具,price,API数据中该字段为空,请补充成本价或售价,M
YH12K39,六号小玩具,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH12K39,六号小玩具,material,API数据中该字段为空,请补充商品材质信息,L
YH12K39,六号小玩具,weight,API数据中该字段为空,请补充商品重量,L
YH12K39,六号小玩具,color,API数据中该字段为空,请补充商品颜色信息,L
YH12K40,七号小玩具,price,API数据中该字段为空,请补充成本价或售价,M
YH12K40,七号小玩具,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH12K40,七号小玩具,material,API数据中该字段为空,请补充商品材质信息,L
YH12K40,七号小玩具,weight,API数据中该字段为空,请补充商品重量,L
YH12K40,七号小玩具,color,API数据中该字段为空,请补充商品颜色信息,L
YH12K41,八号小玩具,price,API数据中该字段为空,请补充成本价或售价,M
YH12K41,八号小玩具,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH12K41,八号小玩具,material,API数据中该字段为空,请补充商品材质信息,L
YH12K41,八号小玩具,weight,API数据中该字段为空,请补充商品重量,L
YH12K41,八号小玩具,color,API数据中该字段为空,请补充商品颜色信息,L
YH12K42,九号小玩具,price,API数据中该字段为空,请补充成本价或售价,M
YH12K42,九号小玩具,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH12K42,九号小玩具,material,API数据中该字段为空,请补充商品材质信息,L
YH12K42,九号小玩具,weight,API数据中该字段为空,请补充商品重量,L
YH12K42,九号小玩具,color,API数据中该字段为空,请补充商品颜色信息,L
YH12K43,十号小玩具,price,API数据中该字段为空,请补充成本价或售价,M
YH12K43,十号小玩具,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH12K43,十号小玩具,material,API数据中该字段为空,请补充商品材质信息,L
YH12K43,十号小玩具,weight,API数据中该字段为空,请补充商品重量,L
YH12K43,十号小玩具,color,API数据中该字段为空,请补充商品颜色信息,L
YH12K44,十一号小玩具,price,API数据中该字段为空,请补充成本价或售价,M
YH12K44,十一号小玩具,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH12K44,十一号小玩具,material,API数据中该字段为空,请补充商品材质信息,L
YH12K44,十一号小玩具,weight,API数据中该字段为空,请补充商品重量,L
YH12K44,十一号小玩具,color,API数据中该字段为空,请补充商品颜色信息,L
YH12K45,十二号小玩具,price,API数据中该字段为空,请补充成本价或售价,M
YH12K45,十二号小玩具,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH12K45,十二号小玩具,material,API数据中该字段为空,请补充商品材质信息,L
YH12K45,十二号小玩具,weight,API数据中该字段为空,请补充商品重量,L
YH12K45,十二号小玩具,color,API数据中该字段为空,请补充商品颜色信息,L
YH12K46,十三号小玩具,price,API数据中该字段为空,请补充成本价或售价,M
YH12K46,十三号小玩具,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH12K46,十三号小玩具,material,API数据中该字段为空,请补充商品材质信息,L
YH12K46,十三号小玩具,weight,API数据中该字段为空,请补充商品重量,L
YH12K46,十三号小玩具,color,API数据中该字段为空,请补充商品颜色信息,L
YH12K47,十四号小玩具,price,API数据中该字段为空,请补充成本价或售价,M
YH12K47,十四号小玩具,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH12K47,十四号小玩具,material,API数据中该字段为空,请补充商品材质信息,L
YH12K47,十四号小玩具,weight,API数据中该字段为空,请补充商品重量,L
YH12K47,十四号小玩具,color,API数据中该字段为空,请补充商品颜色信息,L
YH12K48,十五号小玩具,price,API数据中该字段为空,请补充成本价或售价,M
YH12K48,十五号小玩具,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH12K48,十五号小玩具,material,API数据中该字段为空,请补充商品材质信息,L
YH12K48,十五号小玩具,weight,API数据中该字段为空,请补充商品重量,L
YH12K48,十五号小玩具,color,API数据中该字段为空,请补充商品颜色信息,L
YH12K49,十六号小玩具,price,API数据中该字段为空,请补充成本价或售价,M
YH12K49,十六号小玩具,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH12K49,十六号小玩具,material,API数据中该字段为空,请补充商品材质信息,L
YH12K49,十六号小玩具,weight,API数据中该字段为空,请补充商品重量,L
YH12K49,十六号小玩具,color,API数据中该字段为空,请补充商品颜色信息,L
YH12K50,十七号小玩具,price,API数据中该字段为空,请补充成本价或售价,M
YH12K50,十七号小玩具,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH12K50,十七号小玩具,material,API数据中该字段为空,请补充商品材质信息,L
YH12K50,十七号小玩具,weight,API数据中该字段为空,请补充商品重量,L
YH12K50,十七号小玩具,color,API数据中该字段为空,请补充商品颜色信息,L
YH12K51,十八号小玩具,price,API数据中该字段为空,请补充成本价或售价,M
YH12K51,十八号小玩具,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH12K51,十八号小玩具,material,API数据中该字段为空,请补充商品材质信息,L
YH12K51,十八号小玩具,weight,API数据中该字段为空,请补充商品重量,L
YH12K51,十八号小玩具,color,API数据中该字段为空,请补充商品颜色信息,L
YH12K52,十九号小玩具,price,API数据中该字段为空,请补充成本价或售价,M
YH12K52,十九号小玩具,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH12K52,十九号小玩具,material,API数据中该字段为空,请补充商品材质信息,L
YH12K52,十九号小玩具,weight,API数据中该字段为空,请补充商品重量,L
YH12K52,十九号小玩具,color,API数据中该字段为空,请补充商品颜色信息,L
YH12K53,二十号小玩具,price,API数据中该字段为空,请补充成本价或售价,M
YH12K53,二十号小玩具,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH12K53,二十号小玩具,material,API数据中该字段为空,请补充商品材质信息,L
YH12K53,二十号小玩具,weight,API数据中该字段为空,请补充商品重量,L
YH12K53,二十号小玩具,color,API数据中该字段为空,请补充商品颜色信息,L
YH12K54,二十一号小玩具,price,API数据中该字段为空,请补充成本价或售价,M
YH12K54,二十一号小玩具,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH12K54,二十一号小玩具,material,API数据中该字段为空,请补充商品材质信息,L
YH12K54,二十一号小玩具,weight,API数据中该字段为空,请补充商品重量,L
YH12K54,二十一号小玩具,color,API数据中该字段为空,请补充商品颜色信息,L
YH12K55,二十三号小玩具,price,API数据中该字段为空,请补充成本价或售价,M
YH12K55,二十三号小玩具,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH12K55,二十三号小玩具,material,API数据中该字段为空,请补充商品材质信息,L
YH12K55,二十三号小玩具,weight,API数据中该字段为空,请补充商品重量,L
YH12K55,二十三号小玩具,color,API数据中该字段为空,请补充商品颜色信息,L
YH12K56,二十三号小玩具,price,API数据中该字段为空,请补充成本价或售价,M
YH12K56,二十三号小玩具,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH12K56,二十三号小玩具,material,API数据中该字段为空,请补充商品材质信息,L
YH12K56,二十三号小玩具,weight,API数据中该字段为空,请补充商品重量,L
YH12K56,二十三号小玩具,color,API数据中该字段为空,请补充商品颜色信息,L
YH130K01,一号椰棕床垫,main_image,API数据中该字段为空,请上传商品主图,M
YH130K01,一号椰棕床垫,price,API数据中该字段为空,请补充成本价或售价,M
YH130K01,一号椰棕床垫,material,API数据中该字段为空,请补充商品材质信息,L
YH130K01,一号椰棕床垫,weight,API数据中该字段为空,请补充商品重量,L
YH130K02,一号硅胶床垫,main_image,API数据中该字段为空,请上传商品主图,M
YH130K02,一号硅胶床垫,price,API数据中该字段为空,请补充成本价或售价,M
YH130K02,一号硅胶床垫,material,API数据中该字段为空,请补充商品材质信息,L
YH130K02,一号硅胶床垫,weight,API数据中该字段为空,请补充商品重量,L
YH131K01,一号棋盘,price,API数据中该字段为空,请补充成本价或售价,M
YH131K01,一号棋盘,material,API数据中该字段为空,请补充商品材质信息,L
YH131K01,一号棋盘,weight,API数据中该字段为空,请补充商品重量,L
YH132K01,一号足球,price,API数据中该字段为空,请补充成本价或售价,M
YH132K01,一号足球,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH132K01,一号足球,material,API数据中该字段为空,请补充商品材质信息,L
YH132K01,一号足球,weight,API数据中该字段为空,请补充商品重量,L
YH132K01,一号足球,color,API数据中该字段为空,请补充商品颜色信息,L
YH132K02,二号足球,price,API数据中该字段为空,请补充成本价或售价,M
YH132K02,二号足球,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
